acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProbOther,rectangular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.53125,3,3,590.9427083,3,102,113461,0,0,0,0,0,0,0,0,514,0,3,0.8125,975.296875,468,561771,513,513,513,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x118288F0>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,104,104,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,758,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1640671,2545,1386319,1639910,1639052,1639052,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb1,rectangular,uniform,1,undefined,0,0.536458333,3,3,596.9114583,3,103,114607,0,0,0,0,0,0,0,0,515,0,3,0.814236111,977.2864583,469,562917,514,514,514,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x047EB110>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,105,105,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,1146,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,3,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1643103,2545,1386319,1641954,1641096,1641097,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,same,swap,same,swap,green,"(0, 123, 0)",highProbColor,highProbColor,circular,uniform,1,undefined,0,0.541666667,3,3,600.3958333,3,104,115276,0,0,0,0,0,0,0,0,516,0,3,0.815972222,978.4479167,470,563586,515,515,515,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1180ECF0>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,106,106,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,669,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1645055,2545,1386319,1644383,1643526,1643526,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,absent,lowProb1,circular,same,swap,same,same,green,"(0, 123, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.546875,3,3,605.0833333,3,105,116176,0,0,0,0,0,0,0,0,517,0,3,0.817708333,980.0104167,471,564486,516,516,516,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x11828950>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,107,107,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,circular,0,\,900,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,3,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1647238,2545,1386319,1646335,1645478,1645478,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,swap,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.552083333,3,3,609.15625,3,106,116958,0,0,0,0,0,0,0,0,518,0,3,0.819444444,981.3680556,472,565268,517,517,517,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0427CC90>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,108,108,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,782,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1649310,2545,1386319,1648525,1647667,1647668,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,swap,swap,same,same,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.557291667,3,3,617.484375,3,107,118557,0,0,0,0,0,0,0,0,519,0,3,0.821180556,984.1440972,473,566867,518,518,518,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x11830410>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,109,109,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,1599,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1652222,2545,1386319,1650621,1649764,1649764,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb6,circular,same,same,same,same,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.5625,3,3,624.515625,3,108,119907,0,0,0,0,0,0,0,0,520,0,3,0.822916667,986.4878472,474,568217,519,519,519,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1180E090>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,110,110,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1350,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1654863,2545,1386319,1653510,1652653,1652653,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb6,rectangular,same,swap,swap,same,green,"(0, 123, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.567708333,3,3,631.265625,3,109,121203,0,0,0,0,0,0,0,0,521,0,3,0.824652778,988.7378472,475,569513,520,520,520,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1180E990>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,111,111,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,1296,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1657471,2545,1386319,1656172,1655315,1655315,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,swap,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.572916667,3,3,638.15625,3,110,122526,0,0,0,0,0,0,0,0,522,0,3,0.826388889,991.0347222,476,570836,521,521,521,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1183A790>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,112,112,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,\,1323,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1660071,2545,1386319,1658744,1657886,1657886,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,swap,same,swap,same,red,"(177, 0, 0)",lowProb,lowProb6,rectangular,uniform,1,undefined,0,0.578125,3,3,641.6302083,3,111,123193,0,0,0,0,0,0,0,0,523,0,3,0.828125,992.1927083,477,571503,522,522,522,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x11833F50>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,113,113,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,/,667,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1662022,2545,1386319,1661352,1660495,1660495,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb6,circular,same,swap,swap,same,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.583333333,3,3,645.1614583,3,112,123871,0,0,0,0,0,0,0,0,524,0,3,0.829861111,993.3697917,478,572181,523,523,523,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x0E876550>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,114,114,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,678,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1663974,2545,1386319,1663293,1662436,1662436,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb1,rectangular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.588541667,3,3,648.59375,3,113,124530,0,0,0,0,0,0,0,0,525,0,3,0.831597222,994.5138889,479,572840,524,524,524,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x11833DB0>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,115,115,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,/,659,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1665910,2545,1386319,1665248,1664391,1664391,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.59375,3,3,652.796875,3,114,125337,0,0,0,0,0,0,0,0,526,0,3,0.833333333,995.9149306,480,573647,525,525,525,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1180E5B0>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,116,116,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,807,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1668014,2545,1386319,1667205,1666348,1666348,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,same,swap,swap,same,red,"(177, 0, 0)",highProbShape,highProbShape,rectangular,uniform,1,undefined,0,0.598958333,3,3,656.0416667,3,115,125960,0,0,0,0,0,0,0,0,527,0,3,0.835069444,996.9965278,481,574270,526,526,526,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1183A3F0>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,117,117,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,\,623,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,6,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1669950,2545,1386319,1669324,1668467,1668467,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,swap,swap,same,green,"(0, 123, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.604166667,3,3,661.3802083,3,116,126985,0,0,0,0,0,0,0,0,528,0,3,0.836805556,998.7760417,482,575295,527,527,527,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x042DE4F0>,<openexp._canvas.legacy.legacy object at 0x04283B50>,<openexp._canvas.legacy.legacy object at 0x04807210>,<openexp._canvas.legacy.legacy object at 0x042939D0>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x042A0850>,<openexp._canvas.legacy.legacy object at 0x11818ED0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,118,118,3,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,\,1025,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,2,NA,1378093,1386319,1386319,170478,169469,2549,192172,192172,2549,2549,178065,1672247,2545,1386319,1671218,1670361,1670361,NA,848,study_X,0,7586,1,yes,1680
